@relation output

@attribute ID numeric
@attribute fx_acidity numeric
@attribute vol_acidity numeric
@attribute citric_acid numeric
@attribute resid_sugar numeric
@attribute chlorides numeric
@attribute free_sulf_d numeric
@attribute tot_sulf_d numeric
@attribute density numeric
@attribute pH numeric
@attribute sulph numeric
@attribute alcohol numeric
@attribute quality numeric
@attribute class {Low,High}

@data
674,0.694797,0.823928,0.3177,0.317223,0.40884,0.135888,0.115805,0.9968,0.884222,0.436975,0.756972,5,Low
675,0.915099,0.451467,0.620272,0.410524,0.464088,0.190243,0.151437,0.9984,0.851064,0.563025,0.741036,6,High
676,0.788002,0.462754,0.590015,0.410524,0.353591,0.326131,0.27615,0.9984,0.900801,0.546218,0.812749,5,Low
677,0.915099,0.451467,0.620272,0.410524,0.464088,0.190243,0.151437,0.9984,0.851064,0.563025,0.741036,6,High
678,0.72869,0.902935,0.166415,0.429185,0.464088,0.326131,0.27615,0.9979,0.939486,0.403361,0.788845,5,Low
679,0.703271,0.880361,0.151286,0.485165,0.447514,1.222992,0.775,0.9983,0.961592,0.445378,0.796813,5,Low
680,0.915099,0.293454,0.680787,0.615787,0.331492,0.543552,0.436495,0.9972,0.86488,0.453782,0.76494,5,Low
681,1.126928,0.485327,0.877458,0.354544,0.38674,0.407664,0.356322,1.0004,0.845537,0.411765,0.717131,5,Low
682,0.677851,0.507901,0.347958,0.410524,0.519337,0.434842,0.258333,0.9962,0.886985,0.411765,0.812749,6,High
683,0.720217,0.519187,0.468986,0.419854,0.430939,0.869683,0.516667,0.998,0.920144,0.453782,0.780876,5,Low
684,0.686324,0.880361,0.347958,0.485165,0.325967,0.135888,0.133621,0.997,0.931196,0.470588,0.900398,5,Low
685,0.830368,1.106095,0.484115,0.429185,0.430939,0.951216,1.354024,0.998,0.898038,0.403361,0.749004,5,Low
686,0.686324,0.880361,0.347958,0.485165,0.325967,0.135888,0.133621,0.997,0.931196,0.470588,0.900398,5,Low
687,0.601593,0.733634,0.272315,0.335884,0.38674,0.353309,0.356322,0.997,0.950539,0.504202,0.7251,5,Low
688,0.771056,0.722348,0.347958,0.578466,0.524862,0.353309,0.338506,0.9998,0.906328,0.495798,0.772908,5,Low
689,0.652432,0.744921,0.060514,0.298563,0.21547,0.10871,0.080172,0.9962,0.939486,0.394958,0.749004,5,Low
690,0.686324,0.428894,0.726172,0.335884,0.867403,0.135888,0.151437,0.9976,0.911854,0.882353,0.749004,5,Low
691,0.627012,1.337472,0,0.793058,0.535912,0.135888,0.124713,0.9966,1.00304,0.453782,0.85259,3,Low
692,0.779529,1.038375,0.363086,0.485165,0.480663,0.326131,0.828449,0.9998,0.961592,0.453782,0.780876,5,Low
693,0.72869,0.553047,0.771558,0.373204,2.331492,0.434842,0.552299,0.9979,0.837248,0.983193,0.717131,5,Low
694,0.762583,0.541761,0.484115,0.522486,0.464088,0.57073,1.086782,0.9984,0.91738,0.521008,0.749004,5,Low
695,0.762583,0.530474,0.468986,0.503825,0.464088,0.652263,1.113506,0.9984,0.914617,0.512605,0.749004,5,Low
696,0.43213,0.530474,0.030257,0.242583,0.187845,0.489197,0.391954,0.9921,1.077646,0.521008,1.01992,6,High
697,0.59312,0.733634,0.030257,0.391864,0.364641,0.217421,0.222701,0.9972,0.958828,0.563025,0.756972,6,High
698,0.59312,0.733634,0.030257,0.391864,0.364641,0.217421,0.222701,0.9972,0.958828,0.563025,0.756972,6,High
699,0.796475,0.694131,0.423601,0.597126,0.480663,0.489197,0.64138,1.0001,0.914617,0.445378,0.772908,5,Low
700,0.999831,0.428894,0.832073,0.391864,0.392265,0.135888,0.169253,0.9986,0.859353,0.521008,0.860558,6,High
701,0.898153,1.151242,0.65053,0.541146,0.41989,0.706618,0.783908,0.9984,0.851064,0.478992,0.804781,6,High
702,0.59312,0.733634,0.030257,0.391864,0.364641,0.217421,0.222701,0.9972,0.958828,0.563025,0.756972,6,High
703,0.59312,0.722348,0.030257,0.391864,0.370166,0.244598,0.204885,0.997,0.958828,0.563025,0.749004,6,High
704,0.635486,0.428894,0.726172,0.485165,0.403315,0.597907,0.748276,0.9972,0.91738,0.588235,0.76494,4,Low
705,0.771056,0.863431,0.060514,0.298563,0.430939,0.10871,0.124713,0.998,0.909091,0.453782,0.772908,4,Low
706,0.711744,1.168172,0.226929,1.119612,0.403315,0.298954,0.481035,0.999,0.931196,0.411765,0.788845,5,Low
707,0.59312,0.880361,0.121029,0.373204,0.513812,0.271776,0.169253,0.9956,0.939486,0.394958,0.796813,5,Low
708,0.627012,0.553047,0.287443,0.559806,0.425414,0.434842,0.329598,0.9966,0.931196,0.428571,0.836653,5,Low
709,0.660905,0.615124,0.181543,0.466505,0.375691,0.298954,0.311782,0.996,0.922907,0.512605,0.924303,6,High
710,0.821895,0.349887,0.711044,0.298563,0.342541,0.353309,0.293966,0.9983,0.903565,0.554622,0.796813,6,High
711,0.898153,1.156885,0.65053,0.522486,0.441989,0.57073,0.748276,0.9985,0.845537,0.478992,0.804781,5,Low
712,0.754109,0.637698,0.514372,0.559806,0.513812,0.434842,0.997702,0.9998,0.93396,0.512605,0.756972,5,Low
713,0.737163,0.778781,0,0.597126,0.464088,0.353309,0.293966,0.9992,0.928433,0.378151,0.749004,5,Low
714,0.677851,0.485327,0.544629,0.429185,0.414365,0.271776,0.427586,0.9976,0.922907,0.386555,0.749004,5,Low
715,0.838841,0.835214,0.423601,0.485165,0.430939,0.57073,0.68592,0.998,0.906328,0.428571,0.780876,5,Low
716,0.610066,0.553047,0.272315,0.503825,0.381215,0.353309,0.302874,0.9967,0.909091,0.403361,0.733068,6,High
717,0.677851,0.485327,0.544629,0.429185,0.414365,0.271776,0.427586,0.9976,0.922907,0.386555,0.749004,5,Low
718,0.643959,0.519187,0.166415,0.485165,0.436464,0.326131,0.436495,0.9968,0.886985,0.478992,0.796813,5,Low
719,0.711744,0.632054,0.060514,0.373204,0.453039,0.271776,0.195977,0.9976,0.889749,0.369748,0.76494,5,Low
720,0.601593,0.744921,0,0.727748,0.475138,0.462019,0.400862,0.9976,0.956065,0.453782,0.756972,5,Low
721,0.711744,0.632054,0.060514,0.373204,0.453039,0.271776,0.195977,0.9976,0.889749,0.369748,0.76494,5,Low
722,0.754109,0.541761,0.363086,0.531816,0.519337,0.951216,0.944253,0.9982,0.85659,0.445378,0.733068,5,Low
723,0.643959,0.474041,0.121029,0.503825,0.464088,0.407664,0.427586,0.9968,0.886985,0.495798,0.796813,5,Low
724,0.601593,0.349887,0.453858,0.410524,0.292818,0.978394,1.131322,0.9965,0.812379,1.361345,0.756972,5,Low
725,0.635486,1.258465,0.151286,0.578466,0.475138,0.135888,0.106897,0.9958,0.978171,0.504202,0.89243,4,Low
726,0.762583,0.744921,0.257186,0.559806,0.425414,0.135888,0.115805,0.9976,0.909091,0.462185,0.828685,5,Low
727,0.686324,0.812641,0.136157,0.522486,0.464088,0.489197,0.436495,0.9994,0.947776,0.605042,0.884462,6,High
728,0.542281,0.643341,0.030257,0.335884,0.370166,0.10871,0.097989,0.997,0.956065,0.571429,0.756972,5,Low
729,0.542281,0.643341,0.030257,0.335884,0.370166,0.10871,0.097989,0.997,0.956065,0.571429,0.756972,5,Low
730,0.542281,0.976298,0.045386,0.597126,0.392265,0.733795,0.516667,0.995,0.997513,0.411765,1.011952,6,High
731,0.804948,0.620767,0.998487,0.429185,2.138122,0.326131,0.329598,0.9982,0.875933,0.563025,0.76494,5,Low
732,0.754109,0.987585,0.196672,0.643777,0.486188,0.10871,0.124713,0.9994,0.950539,0.436975,0.916335,5,Low
733,0.618539,0.942438,0.045386,0.391864,0.508287,0.271776,0.169253,0.9966,0.936723,0.394958,0.76494,5,Low
734,0.59312,0.507901,0.514372,0.503825,0.453039,0.434842,0.64138,0.998,0.980934,0.504202,0.756972,5,Low
735,0.652432,0.632054,0.302572,0.373204,0.414365,0.244598,0.347414,0.9987,0.961592,0.521008,0.741036,5,Low
736,0.652432,1.089165,0.151286,0.391864,0.618785,0.298954,0.195977,0.9963,0.900801,0.420168,0.756972,5,Low
737,0.652432,1.089165,0.151286,0.391864,0.618785,0.298954,0.195977,0.9963,0.900801,0.420168,0.756972,5,Low
738,0.694797,0.665914,0,0.466505,0.513812,0.516375,0.516667,1.0002,0.967118,0.546218,0.741036,6,High
739,0.762583,0.519187,0.347958,0.522486,0.508287,0.760973,0.926437,0.9983,0.85659,0.470588,0.733068,5,Low
740,0.762583,0.778781,0,0.447845,0.486188,0.516375,0.338506,0.999,0.92567,0.504202,0.741036,5,Low
741,0.703271,0.857788,0.438729,0.783728,0.414365,0.326131,0.142529,0.9965,0.953302,0.571429,0.916335,6,High
742,0.779529,0.598194,0.363086,0.485165,0.430939,0.760973,1.238219,0.99788,0.886985,0.478992,0.756972,5,Low
743,0.550754,0.694131,0,0.354544,0.359116,0.244598,0.160345,0.9972,0.956065,0.546218,0.733068,5,Low
744,0.982884,0.462754,0.877458,0.522486,0.530387,0.67944,0.899713,1.00024,0.86488,0.445378,0.796813,5,Low
745,0.940519,0.440181,0.816944,0.503825,0.524862,0.57073,0.899713,1.0001,0.86488,0.428571,0.756972,5,Low
746,0.618539,0.575621,0.272315,0.391864,0.38674,0.326131,0.249425,0.99768,0.972644,0.613445,0.756972,6,High
747,0.694797,0.383747,0.574887,0.466505,0.441989,0.326131,0.507759,0.9978,0.911854,0.394958,0.717131,6,High
748,0.72869,0.37246,0.605144,0.485165,0.458564,0.434842,0.605747,0.99782,0.911854,0.403361,0.749004,5,Low
749,0.610066,0.564334,0.272315,0.391864,0.392265,0.326131,0.27615,0.99761,0.972644,0.605042,0.76494,6,High
750,0.618539,0.575621,0.272315,0.391864,0.38674,0.326131,0.249425,0.99768,0.972644,0.613445,0.756972,6,High
751,0.703271,0.733634,0.151286,0.541146,0.491713,0.462019,0.356322,0.99803,0.909091,0.462185,0.756972,5,Low
752,0.703271,0.733634,0.151286,0.541146,0.491713,0.462019,0.356322,0.99803,0.909091,0.462185,0.756972,5,Low
753,0.643959,0.609481,0.196672,0.466505,0.535912,0.652263,0.587931,0.99785,0.936723,0.512605,0.749004,5,Low
754,0.703271,0.733634,0.151286,0.541146,0.491713,0.462019,0.356322,0.99803,0.909091,0.462185,0.756972,5,Low
755,0.660905,0.541761,1.028744,0.317223,2.292818,0.380486,0.285058,0.99656,0.853827,0.890756,0.7251,6,High
756,0.660905,1.027088,0.1059,0.354544,0.320442,0.597907,0.418678,0.99525,0.969881,0.361345,0.85259,6,High
757,0.533808,1.106095,0.015129,0.373204,0.314917,0.407664,0.293966,0.99488,0.99475,0.386555,0.89243,6,High
758,0.686324,0.981941,0,0.410524,0.464088,0.271776,0.27615,0.99656,0.898038,0.420168,0.780876,5,Low
759,0.686324,0.981941,0,0.410524,0.464088,0.271776,0.27615,0.99656,0.898038,0.420168,0.780876,5,Low
760,0.745636,0.474041,0.3177,0.466505,0.508287,0.896861,0.783908,0.99823,0.881459,0.436975,0.733068,5,Low
761,0.762583,0.654628,0.378215,0.522486,0.414365,0.244598,0.926437,0.99779,0.892512,0.478992,0.772908,5,Low
762,0.788002,0.739278,0.393343,0.373204,0.530387,0.135888,0.311782,0.99738,0.898038,0.352941,0.76494,5,Low
763,0.745636,0.790068,0,0.317223,0.381215,0.217421,0.169253,0.99701,0.914617,0.445378,0.796813,6,High
764,0.788002,0.739278,0.393343,0.373204,0.530387,0.135888,0.311782,0.99738,0.898038,0.352941,0.76494,5,Low
765,0.771056,0.767494,0.166415,0.522486,0.513812,0.298954,0.391954,0.99888,0.914617,0.462185,0.756972,6,High
766,0.779529,0.756208,0.151286,0.559806,0.502762,0.326131,0.427586,0.99888,0.914617,0.453782,0.756972,6,High
767,0.745636,0.665914,0.272315,0.541146,0.491713,0.326131,0.659196,0.99738,0.867643,0.453782,0.749004,5,Low
768,0.635486,0.677201,0.484115,0.503825,0.569061,0.353309,0.872989,0.99938,0.953302,0.521008,0.756972,5,Low
769,0.601593,0.665914,0.030257,0.429185,0.453039,0.652263,0.837357,0.99744,0.980934,0.445378,0.772908,6,High
770,0.669378,0.812641,0.015129,0.354544,0.41989,0.190243,0.285058,0.99668,0.936723,0.453782,0.76494,5,Low
771,0.601593,0.665914,0.030257,0.429185,0.453039,0.652263,0.837357,0.99744,0.980934,0.445378,0.772908,6,High
772,0.796475,0.773138,0.393343,0.447845,0.453039,0.625085,1.273851,0.9978,0.906328,0.462185,0.749004,5,Low
773,0.804948,0.643341,0.408472,0.429185,0.453039,0.625085,1.282759,0.99782,0.903565,0.462185,0.749004,5,Low
774,0.669378,0.451467,0.438729,0.335884,0.867403,0.027178,0.391954,0.9973,0.911854,0.773109,0.756972,6,High
775,0.669378,0.451467,0.453858,0.335884,0.867403,0.054355,0.400862,0.99727,0.914617,0.764706,0.756972,6,High
776,0.610066,1.128668,0,0.559806,0.563536,0.190243,0.142529,0.99586,0.947776,0.386555,0.796813,5,Low
777,0.584647,0.863431,0.272315,0.447845,1.342541,0.149477,0.427586,0.99612,0.939486,0.504202,0.820717,6,High
778,0.584647,0.716704,0.257186,0.447845,1.331492,0.163066,0.160345,0.9961,0.939486,0.495798,0.820717,6,High
779,0.703271,0.485327,0.453858,0.634447,0.436464,0.190243,0.302874,0.99788,0.928433,0.512605,0.836653,5,Low
780,0.601593,0.586907,0.045386,0.485165,0.41989,0.57073,0.819541,0.99745,0.967118,0.504202,0.780876,5,Low
781,0.59312,0.643341,0,0.373204,1.049724,0.326131,0.400862,0.99676,0.914617,0.504202,0.749004,6,High
782,0.550754,0.519187,0.2118,0.447845,0.629834,0.244598,0.329598,0.99732,1.011329,0.546218,0.780876,5,Low
783,0.762583,0.925508,0.075643,0.447845,0.447514,0.706618,0.855173,0.99814,0.928433,0.445378,0.796813,5,Low
784,0.550754,0.519187,0.2118,0.447845,0.629834,0.244598,0.329598,0.99732,1.011329,0.546218,0.780876,5,Low
785,0.601593,0.665914,0.015129,0.466505,0.425414,0.543552,0.757184,0.99746,0.980934,0.495798,0.780876,5,Low
786,0.838841,0.395034,0.620272,0.429185,0.458564,0.298954,0.543391,0.9982,0.886985,0.420168,0.756972,5,Low
787,0.838841,0.395034,0.620272,0.429185,0.458564,0.298954,0.543391,0.9982,0.886985,0.420168,0.756972,5,Low
788,0.847314,0.632054,0.363086,0.410524,0.436464,0.516375,0.516667,0.9991,0.878696,0.470588,0.804781,6,High
789,0.847314,0.632054,0.363086,0.410524,0.436464,0.516375,0.516667,0.9991,0.878696,0.470588,0.804781,6,High
790,0.72869,0.711061,0.257186,0.541146,0.546961,0.57073,1.060058,0.998,0.853827,0.436975,0.741036,5,Low
791,0.627012,0.417607,0.65053,0.485165,0.453039,0.489197,0.73046,0.99708,0.920144,0.571429,0.772908,6,High
792,0.745636,0.722348,0.257186,0.541146,0.464088,0.67944,1.158047,0.99818,0.892512,0.453782,0.76494,5,Low
793,0.601593,0.688488,0.030257,0.466505,0.447514,0.462019,0.775,0.99745,0.961592,0.504202,0.772908,6,High
794,0.652432,0.677201,0,0.485165,0.303867,0.190243,0.115805,0.99639,0.93396,0.470588,0.860558,5,Low
795,0.855787,0.30474,0.816944,0.429185,0.359116,0.190243,0.231609,0.99531,0.875933,0.445378,0.996016,6,High
796,0.915099,1.004515,0.453858,0.485165,0.729282,0.190243,0.534483,0.99786,0.826195,0.991597,0.812749,5,Low
797,0.737163,0.519187,0.468986,0.466505,0.696133,0.652263,0.570115,0.99746,0.85659,0.621849,0.76494,5,Low
798,0.788002,0.417607,0.665658,0.298563,0.209945,0.57073,0.374138,0.99526,0.895275,0.680672,0.860558,7,High
799,0.796475,0.564334,0.514372,0.671767,0.453039,0.135888,0.124713,0.9987,0.909091,0.436975,0.85259,6,High
800,0.796475,0.564334,0.514372,0.671767,0.453039,0.135888,0.124713,0.9987,0.909091,0.436975,0.85259,6,High
801,0.610066,0.688488,0.121029,0.746408,0.453039,0.706618,0.96207,0.99641,0.898038,0.428571,0.749004,5,Low
802,0.72869,0.620767,0.136157,0.615787,0.375691,0.217421,0.151437,0.99735,0.892512,0.369748,0.796813,5,Low
803,0.43213,0.660271,0,0.317223,0.243094,0.380486,0.766092,0.99264,0.983697,0.789916,1.027888,7,High
804,0.652432,0.632054,0.121029,0.466505,0.629834,0.380486,0.40977,0.9971,0.895275,0.554622,0.76494,6,High
805,0.711744,0.586907,0.332829,0.503825,0.464088,0.10871,0.160345,0.99682,0.900801,0.478992,0.788845,6,High
806,0.694797,0.316027,0.605144,0.447845,0.287293,0.10871,0.089081,0.99356,0.920144,0.588235,1.01992,7,High
807,0.711744,0.282167,0.590015,0.373204,0.226519,0.10871,0.089081,0.99386,0.903565,0.596639,0.996016,7,High
808,0.694797,0.316027,0.605144,0.447845,0.287293,0.10871,0.089081,0.99356,0.920144,0.588235,1.01992,7,High
809,0.627012,0.598194,0.181543,0.354544,0.911602,0.10871,0.106897,0.99702,0.900801,0.722689,0.733068,5,Low
810,0.643959,0.541761,0.468986,0.522486,0.38674,0.10871,0.133621,0.99693,0.889749,0.462185,0.820717,6,High
811,0.618539,0.553047,0.151286,0.485165,0.375691,0.10871,0.124713,0.99562,0.911854,0.394958,0.836653,5,Low
812,1.093035,0.564334,0.832073,0.522486,0.39779,0.190243,0.213793,1.00012,0.853827,0.571429,0.868526,6,High
813,0.915099,0.507901,0.499244,0.466505,0.546961,0.543552,0.338506,0.99818,0.895275,0.596639,0.860558,5,Low
814,0.584647,0.440181,0.363086,0.391864,0.563536,0.10871,0.062356,0.99462,0.950539,0.487395,0.908367,4,Low
815,1.067616,0.462754,0.816944,0.522486,0.569061,0.516375,0.36523,0.99939,0.886985,0.638655,0.900398,6,High
816,0.915099,0.507901,0.499244,0.466505,0.546961,0.543552,0.338506,0.99818,0.895275,0.596639,0.860558,5,Low
817,0.830368,0.575621,0.287443,0.597126,0.447514,0.217421,0.267242,0.9984,0.892512,0.487395,0.836653,6,High
818,0.915099,0.327314,0.635401,0.298563,0.464088,0.516375,0.240517,0.99545,0.906328,0.613445,0.948207,6,High
819,0.601593,0.806998,0,0.438515,0.392265,0.57073,0.418678,0.99632,0.909091,0.378151,0.749004,5,Low
820,0.771056,0.744921,0.226929,0.597126,0.535912,0.244598,0.525575,0.99976,0.906328,0.453782,0.76494,5,Low
821,0.59312,0.773138,0,0.354544,0.546961,0.244598,0.195977,0.99606,0.922907,0.504202,0.772908,5,Low
822,0.415184,0.474041,0,0.391864,0.265193,0.434842,0.374138,0.99154,1.025145,0.621849,1.115538,7,High
823,0.5677,0.609481,0.196672,0.373204,0.41989,0.407664,0.32069,0.9973,0.997513,0.537815,0.780876,5,Low
824,0.5677,0.609481,0.196672,0.373204,0.41989,0.407664,0.32069,0.9973,0.997513,0.537815,0.780876,5,Low
825,0.601593,0.541761,0.423601,0.522486,0.375691,0.163066,0.142529,0.99682,0.895275,0.445378,0.820717,5,Low
826,0.601593,0.519187,0.2118,0.522486,0.41989,0.407664,0.329598,0.99624,0.928433,0.411765,0.85259,5,Low
827,0.635486,0.30474,0.514372,0.429185,0.276243,0.10871,0.071264,0.9951,0.939486,0.537815,0.876494,7,High
828,0.601593,0.519187,0.2118,0.522486,0.41989,0.407664,0.329598,0.99624,0.928433,0.411765,0.85259,5,Low
829,0.660905,0.643341,0.136157,0.429185,0.359116,0.924039,0.400862,0.99417,0.956065,0.621849,1.011952,8,High
830,0.499915,0.688488,0.121029,0.391864,0.392265,0.434842,0.213793,0.99376,0.983697,0.647059,0.884462,6,High
831,0.635486,0.773138,0.1059,0.466505,0.320442,0.135888,0.080172,0.99632,0.93396,0.462185,0.868526,4,Low
832,0.499915,0.688488,0.121029,0.391864,0.392265,0.434842,0.213793,0.99376,0.983697,0.647059,0.884462,6,High
833,0.881207,0.496614,0.635401,0.279903,0.801105,0.924039,0.427586,0.99832,0.93396,0.722689,0.788845,3,Low
834,0.982884,0.530474,0.665658,0.298563,0.812155,0.978394,0.454311,0.99836,0.93396,0.722689,0.788845,4,Low
835,0.745636,0.773138,0.393343,0.298563,0.486188,0.434842,0.204885,0.99694,0.91738,0.394958,0.749004,5,Low
836,0.643959,0.750564,0.151286,0.279903,0.364641,0.733795,0.489943,0.99655,0.936723,0.428571,0.741036,5,Low
837,0.5677,0.316027,0.423601,0.447845,0.066298,0.978394,0.890805,0.99064,0.900801,0.327731,0.932271,7,High
838,0.5677,0.316027,0.423601,0.447845,0.066298,0.978394,0.890805,0.99064,0.900801,0.327731,0.932271,7,High
839,0.855787,0.349887,0.529501,0.298563,0.414365,0.244598,0.249425,0.99672,0.895275,0.697479,0.89243,7,High
840,0.508388,0.564334,0.060514,0.410524,0.508287,0.353309,0.231609,0.99647,0.956065,0.394958,0.796813,5,Low
841,0.940519,0.474041,0.711044,0.494495,0.469613,0.244598,0.302874,0.99736,0.895275,0.647059,0.964143,7,High
842,0.559227,0.744921,0,0.559806,0.635359,0.57073,0.27615,0.99629,0.953302,0.529412,0.820717,5,Low
843,0.898153,0.564334,0.680787,0.485165,0.657459,0.924039,0.605747,0.99708,0.892512,0.605042,0.868526,6,High
844,0.601593,0.773138,0.529501,0.373204,0.486188,0.244598,0.819541,0.9963,0.906328,0.521008,0.749004,5,Low
845,0.838841,0.282167,0.695915,0.317223,0.342541,0.706618,0.374138,0.9959,0.878696,0.697479,0.844622,6,High
846,0.542281,0.722348,0.3177,0.335884,0.447514,0.380486,0.27615,0.99689,0.991987,0.554622,0.780876,5,Low
847,0.542281,0.722348,0.3177,0.335884,0.447514,0.380486,0.27615,0.99689,0.991987,0.554622,0.780876,5,Low
848,0.627012,0.767494,0.242057,0.335884,0.430939,0.326131,0.347414,0.9977,0.967118,0.588235,0.788845,6,High
849,0.542281,0.722348,0.3177,0.335884,0.447514,0.380486,0.27615,0.99689,0.991987,0.554622,0.780876,5,Low
850,0.542281,0.711061,0.3177,0.298563,0.441989,0.326131,0.285058,0.99689,0.989224,0.554622,0.780876,5,Low
851,0.788002,0.485327,0.665658,0.354544,0.469613,0.244598,0.195977,0.99708,0.906328,0.462185,0.756972,5,Low
852,0.788002,0.485327,0.665658,0.354544,0.469613,0.244598,0.195977,0.99708,0.906328,0.462185,0.756972,5,Low
853,0.677851,0.474041,0.484115,0.466505,0.441989,0.706618,1.086782,0.99801,0.889749,0.89916,0.772908,5,Low
854,0.788002,0.406321,0.590015,0.279903,0.441989,1.114282,0.489943,0.99652,0.958828,0.613445,0.868526,6,High
855,0.788002,0.406321,0.590015,0.279903,0.441989,1.114282,0.489943,0.99652,0.958828,0.613445,0.868526,6,High
856,0.643959,0.829571,0.030257,0.466505,0.392265,0.271776,0.124713,0.99538,0.969881,0.596639,0.932271,7,High
857,0.788002,0.406321,0.590015,0.279903,0.441989,1.114282,0.489943,0.99652,0.958828,0.613445,0.868526,6,High
858,0.694797,0.293454,0.514372,0.466505,0.403315,0.434842,0.418678,0.99594,0.939486,0.655462,0.900398,7,High
859,0.991357,0.316027,0.711044,0.317223,0.298343,0.462019,0.285058,0.99686,0.870406,0.563025,0.844622,7,High
860,0.576174,0.632054,0.332829,0.335884,0.40884,0.407664,0.213793,0.99438,0.939486,0.689076,0.89243,6,High
861,0.610066,0.699774,0.090772,0.503825,0.425414,0.407664,0.757184,0.99746,0.969881,0.453782,0.756972,5,Low
862,0.491442,1.139955,0.998487,0.373204,0.21547,0.407664,0.783908,0.99357,1.011329,0.504202,0.916335,6,High
863,0.635486,0.474041,0.484115,0.503825,0.370166,0.190243,0.222701,0.99628,0.895275,0.369748,0.828685,5,Low
864,0.610066,0.699774,0.090772,0.466505,0.430939,0.462019,0.748276,0.99746,0.969881,0.445378,0.772908,5,Low
865,0.610066,0.699774,0.090772,0.503825,0.425414,0.407664,0.757184,0.99746,0.969881,0.453782,0.756972,5,Low
866,0.610066,0.716704,0.1059,0.485165,0.425414,0.434842,0.766092,0.99748,0.969881,0.453782,0.772908,5,Low
867,0.576174,0.553047,0.332829,0.429185,0.392265,0.353309,0.213793,0.99438,0.942249,0.697479,0.900398,6,High
868,0.584647,0.575621,0.347958,0.373204,0.39779,0.353309,0.195977,0.99438,0.939486,0.705882,0.89243,6,High
869,0.576174,0.632054,0.332829,0.335884,0.40884,0.407664,0.213793,0.99438,0.939486,0.689076,0.89243,6,High
870,0.643959,0.711061,0.045386,0.373204,0.441989,0.733795,0.383046,0.99578,0.950539,0.537815,0.868526,6,High
871,0.652432,0.806998,0.015129,0.391864,0.353591,0.842506,0.383046,0.99371,0.942249,0.478992,0.940239,6,High
872,0.584647,0.632054,0.045386,0.279903,0.475138,0.978394,0.40977,0.99522,0.975408,0.478992,0.844622,5,Low
873,0.618539,0.395034,0.363086,0.373204,0.370166,0.760973,0.427586,0.99576,0.947776,0.453782,0.796813,4,Low
874,0.771056,0.23702,0.559758,0.298563,0.370166,0.163066,0.089081,0.99552,0.892512,0.487395,0.884462,7,High
875,0.881207,0.428894,0.695915,0.391864,0.574586,0.163066,0.089081,0.99664,0.862117,0.546218,0.940239,7,High
876,0.745636,0.349887,0.605144,0.522486,0.60221,0.190243,0.142529,0.99614,0.914617,0.663866,0.940239,7,High
877,0.601593,0.530474,0,0.410524,0.370166,0.190243,0.124713,0.99517,0.939486,0.487395,0.868526,4,Low
878,0.652432,0.806998,0.015129,0.391864,0.353591,0.842506,0.383046,0.99371,0.942249,0.478992,0.940239,6,High
879,0.745636,0.688488,0.287443,0.746408,0.519337,0.815328,0.614656,0.99787,0.889749,0.420168,0.796813,6,High
880,0.610066,0.677201,0.060514,0.466505,0.41989,0.489197,0.783908,0.99745,0.975408,0.462185,0.756972,5,Low
881,0.779529,0.632054,0.272315,0.298563,0.430939,0.271776,0.187069,0.99576,0.870406,0.411765,0.788845,5,Low
882,0.643959,0.806998,0,0.391864,0.375691,0.815328,0.311782,0.99533,0.961592,0.546218,0.908367,6,High
883,0.711744,0.349887,0.438729,0.578466,1.071823,0.380486,0.231609,0.99536,0.889749,0.655462,0.956175,6,High
884,0.610066,0.677201,0.060514,0.466505,0.41989,0.489197,0.783908,0.99745,0.975408,0.462185,0.756972,5,Low
885,0.745636,0.688488,0.287443,0.746408,0.519337,0.815328,0.614656,0.99787,0.889749,0.420168,0.796813,6,High
886,0.754109,0.846501,0.2118,0.466505,0.475138,0.244598,0.267242,0.99824,0.922907,0.537815,0.836653,5,Low
887,0.762583,0.902935,0.181543,0.447845,0.458564,0.217421,0.249425,0.99836,0.920144,0.546218,0.828685,6,High
888,0.906626,0.586907,0.574887,0.485165,0.364641,0.788151,0.498851,0.99577,0.870406,0.663866,0.964143,7,High
889,0.576174,0.643341,0,0.466505,0.39779,0.869683,0.570115,0.99491,0.947776,0.470588,0.89243,6,High
890,0.906626,1.015801,0.514372,1.231573,0.618785,0.625085,0.881897,1.00289,0.889749,0.571429,0.741036,5,Low
891,0.610066,0.383747,0.363086,0.373204,0.392265,0.815328,0.463219,0.99576,0.950539,0.487395,0.804781,5,Low
892,0.610066,0.744921,0.045386,0.429185,0.430939,0.434842,0.766092,0.99743,0.975408,0.478992,0.772908,5,Low
893,0.855787,0.507901,0.347958,0.354544,0.453039,0.271776,0.160345,0.99774,0.889749,0.546218,0.741036,6,High
894,0.610066,0.744921,0.045386,0.429185,0.430939,0.434842,0.766092,0.99743,0.975408,0.478992,0.772908,5,Low
895,0.610066,0.711061,0.045386,0.410524,0.441989,0.462019,0.783908,0.99745,0.975408,0.487395,0.780876,6,High
896,0.601593,0.665914,0.015129,0.429185,0.441989,0.733795,0.383046,0.9955,0.945012,0.487395,0.85259,6,High
897,0.703271,0.349887,0.590015,0.447845,0.430939,0.462019,0.383046,0.99444,0.914617,0.647059,0.996016,7,High
898,0.601593,0.665914,0.015129,0.429185,0.441989,0.733795,0.383046,0.9955,0.945012,0.487395,0.85259,6,High
